순위,광역지자체명,기초지자체명,관광지명,기준연월,입장객수,
22,제주특별자치도,서귀포시,감귤박물관,202212,6659.0,56965.0
22,제주특별자치도,서귀포시,감귤박물관,202301,0.0,56965.0
22,제주특별자치도,서귀포시,감귤박물관,202302,0.0,56965.0
22,제주특별자치도,서귀포시,감귤박물관,202303,0.0,56965.0
22,제주특별자치도,서귀포시,감귤박물관,202304,0.0,56965.0
22,제주특별자치도,서귀포시,감귤박물관,202305,0.0,56965.0
22,제주특별자치도,서귀포시,감귤박물관,202306,0.0,56965.0
22,제주특별자치도,서귀포시,감귤박물관,202307,0.0,56965.0
22,제주특별자치도,서귀포시,감귤박물관,202308,0.0,56965.0
23,제주특별자치도,제주시,제주목관아지,202203,3370.0,53541.0
23,제주특별자치도,제주시,제주목관아지,202204,4160.0,53541.0
23,제주특별자치도,제주시,제주목관아지,202205,7766.0,53541.0
23,제주특별자치도,제주시,제주목관아지,202206,4955.0,53541.0
23,제주특별자치도,제주시,제주목관아지,202207,2468.0,53541.0
23,제주특별자치도,제주시,제주목관아지,202208,2878.0,53541.0
23,제주특별자치도,제주시,제주목관아지,202209,6044.0,53541.0
23,제주특별자치도,제주시,제주목관아지,202210,11381.0,53541.0
23,제주특별자치도,제주시,제주목관아지,202211,6496.0,53541.0
23,제주특별자치도,제주시,제주목관아지,202212,4023.0,53541.0
23,제주특별자치도,제주시,제주목관아지,202301,0.0,53541.0
23,제주특별자치도,제주시,제주목관아지,202302,0.0,53541.0
23,제주특별자치도,제주시,제주목관아지,202303,0.0,53541.0
23,제주특별자치도,제주시,제주목관아지,202304,0.0,53541.0
23,제주특별자치도,제주시,제주목관아지,202305,0.0,53541.0
23,제주특별자치도,제주시,제주목관아지,202306,0.0,53541.0
23,제주특별자치도,제주시,제주목관아지,202307,0.0,53541.0
23,제주특별자치도,제주시,제주목관아지,202308,0.0,53541.0
24,제주특별자치도,서귀포시,일출랜드,202203,6817.0,51114.0
24,제주특별자치도,서귀포시,일출랜드,202204,12259.0,51114.0
24,제주특별자치도,서귀포시,일출랜드,202205,15045.0,51114.0
24,제주특별자치도,서귀포시,일출랜드,202206,16993.0,51114.0
24,제주특별자치도,서귀포시,일출랜드,202207,0.0,51114.0
24,제주특별자치도,서귀포시,일출랜드,202208,0.0,51114.0
24,제주특별자치도,서귀포시,일출랜드,202209,0.0,51114.0
24,제주특별자치도,서귀포시,일출랜드,202210,0.0,51114.0
24,제주특별자치도,서귀포시,일출랜드,202211,0.0,51114.0
24,제주특별자치도,서귀포시,일출랜드,202212,0.0,51114.0
24,제주특별자치도,서귀포시,일출랜드,202301,0.0,51114.0
24,제주특별자치도,서귀포시,일출랜드,202302,0.0,51114.0
24,제주특별자치도,서귀포시,일출랜드,202303,0.0,51114.0
24,제주특별자치도,서귀포시,일출랜드,202304,0.0,51114.0
24,제주특별자치도,서귀포시,일출랜드,202305,0.0,51114.0
24,제주특별자치도,서귀포시,일출랜드,202306,0.0,51114.0
24,제주특별자치도,서귀포시,일출랜드,202307,0.0,51114.0
24,제주특별자치도,서귀포시,일출랜드,202308,0.0,51114.0
25,제주특별자치도,서귀포시,서귀포도립해양공원,202203,2691.0,45465.0
25,제주특별자치도,서귀포시,서귀포도립해양공원,202204,11676.0,45465.0
25,제주특별자치도,서귀포시,서귀포도립해양공원,202205,16186.0,45465.0
25,제주특별자치도,서귀포시,서귀포도립해양공원,202206,14912.0,45465.0
25,제주특별자치도,서귀포시,서귀포도립해양공원,202207,0.0,45465.0
25,제주특별자치도,서귀포시,서귀포도립해양공원,202208,0.0,45465.0
25,제주특별자치도,서귀포시,서귀포도립해양공원,202209,0.0,45465.0
25,제주특별자치도,서귀포시,서귀포도립해양공원,202210,0.0,45465.0
25,제주특별자치도,서귀포시,서귀포도립해양공원,202211,0.0,45465.0
25,제주특별자치도,서귀포시,서귀포도립해양공원,202212,0.0,45465.0
25,제주특별자치도,서귀포시,서귀포도립해양공원,202301,0.0,45465.0
25,제주특별자치도,서귀포시,서귀포도립해양공원,202302,0.0,45465.0
25,제주특별자치도,서귀포시,서귀포도립해양공원,202303,0.0,45465.0
25,제주특별자치도,서귀포시,서귀포도립해양공원,202304,0.0,45465.0
25,제주특별자치도,서귀포시,서귀포도립해양공원,202305,0.0,45465.0
25,제주특별자치도,서귀포시,서귀포도립해양공원,202306,0.0,45465.0
25,제주특별자치도,서귀포시,서귀포도립해양공원,202307,0.0,45465.0
25,제주특별자치도,서귀포시,서귀포도립해양공원,202308,0.0,45465.0
26,제주특별자치도,제주시,제주별빛누리공원,202203,602.0,34599.0
26,제주특별자치도,제주시,제주별빛누리공원,202204,1689.0,34599.0
26,제주특별자치도,제주시,제주별빛누리공원,202205,7607.0,34599.0
26,제주특별자치도,제주시,제주별빛누리공원,202206,3389.0,34599.0
26,제주특별자치도,제주시,제주별빛누리공원,202207,4283.0,34599.0
26,제주특별자치도,제주시,제주별빛누리공원,202208,5924.0,34599.0
26,제주특별자치도,제주시,제주별빛누리공원,202209,2481.0,34599.0
26,제주특별자치도,제주시,제주별빛누리공원,202210,4668.0,34599.0
26,제주특별자치도,제주시,제주별빛누리공원,202211,3671.0,34599.0
26,제주특별자치도,제주시,제주별빛누리공원,202212,285.0,34599.0
26,제주특별자치도,제주시,제주별빛누리공원,202301,0.0,34599.0
26,제주특별자치도,제주시,제주별빛누리공원,202302,0.0,34599.0
26,제주특별자치도,제주시,제주별빛누리공원,202303,0.0,34599.0
26,제주특별자치도,제주시,제주별빛누리공원,202304,0.0,34599.0
26,제주특별자치도,제주시,제주별빛누리공원,202305,0.0,34599.0
26,제주특별자치도,제주시,제주별빛누리공원,202306,0.0,34599.0
26,제주특별자치도,제주시,제주별빛누리공원,202307,0.0,34599.0
26,제주특별자치도,제주시,제주별빛누리공원,202308,0.0,34599.0
27,제주특별자치도,서귀포시,서복전시관,202203,1699.0,21297.0
27,제주특별자치도,서귀포시,서복전시관,202204,2304.0,21297.0
27,제주특별자치도,서귀포시,서복전시관,202205,2353.0,21297.0
27,제주특별자치도,서귀포시,서복전시관,202206,1963.0,21297.0
27,제주특별자치도,서귀포시,서복전시관,202207,2135.0,21297.0
27,제주특별자치도,서귀포시,서복전시관,202208,1759.0,21297.0
27,제주특별자치도,서귀포시,서복전시관,202209,1715.0,21297.0
27,제주특별자치도,서귀포시,서복전시관,202210,3071.0,21297.0
27,제주특별자치도,서귀포시,서복전시관,202211,2456.0,21297.0
27,제주특별자치도,서귀포시,서복전시관,202212,1842.0,21297.0
27,제주특별자치도,서귀포시,서복전시관,202301,0.0,21297.0
27,제주특별자치도,서귀포시,서복전시관,202302,0.0,21297.0
27,제주특별자치도,서귀포시,서복전시관,202303,0.0,21297.0
27,제주특별자치도,서귀포시,서복전시관,202304,0.0,21297.0
27,제주특별자치도,서귀포시,서복전시관,202305,0.0,21297.0
27,제주특별자치도,서귀포시,서복전시관,202306,0.0,21297.0
27,제주특별자치도,서귀포시,서복전시관,202307,0.0,21297.0
27,제주특별자치도,서귀포시,서복전시관,202308,0.0,21297.0
28,제주특별자치도,서귀포시,제주국제평화센터,202203,615.0,18514.0
28,제주특별자치도,서귀포시,제주국제평화센터,202204,1516.0,18514.0
28,제주특별자치도,서귀포시,제주국제평화센터,202205,2496.0,18514.0
28,제주특별자치도,서귀포시,제주국제평화센터,202206,2538.0,18514.0
28,제주특별자치도,서귀포시,제주국제평화센터,202207,1906.0,18514.0
28,제주특별자치도,서귀포시,제주국제평화센터,202208,1820.0,18514.0
28,제주특별자치도,서귀포시,제주국제평화센터,202209,1565.0,18514.0
28,제주특별자치도,서귀포시,제주국제평화센터,202210,2378.0,18514.0
28,제주특별자치도,서귀포시,제주국제평화센터,202211,2183.0,18514.0
28,제주특별자치도,서귀포시,제주국제평화센터,202212,1497.0,18514.0
28,제주특별자치도,서귀포시,제주국제평화센터,202301,0.0,18514.0
28,제주특별자치도,서귀포시,제주국제평화센터,202302,0.0,18514.0
28,제주특별자치도,서귀포시,제주국제평화센터,202303,0.0,18514.0
28,제주특별자치도,서귀포시,제주국제평화센터,202304,0.0,18514.0
28,제주특별자치도,서귀포시,제주국제평화센터,202305,0.0,18514.0
28,제주특별자치도,서귀포시,제주국제평화센터,202306,0.0,18514.0
28,제주특별자치도,서귀포시,제주국제평화센터,202307,0.0,18514.0
28,제주특별자치도,서귀포시,제주국제평화센터,202308,0.0,18514.0
29,제주특별자치도,서귀포시,기당미술관,202203,958.0,13051.0
29,제주특별자치도,서귀포시,기당미술관,202204,999.0,13051.0
29,제주특별자치도,서귀포시,기당미술관,202205,1056.0,13051.0
29,제주특별자치도,서귀포시,기당미술관,202206,1327.0,13051.0
29,제주특별자치도,서귀포시,기당미술관,202207,1581.0,13051.0
29,제주특별자치도,서귀포시,기당미술관,202208,1607.0,13051.0
29,제주특별자치도,서귀포시,기당미술관,202209,1194.0,13051.0
29,제주특별자치도,서귀포시,기당미술관,202210,1646.0,13051.0
29,제주특별자치도,서귀포시,기당미술관,202211,1462.0,13051.0
29,제주특별자치도,서귀포시,기당미술관,202212,1221.0,13051.0
29,제주특별자치도,서귀포시,기당미술관,202301,0.0,13051.0
29,제주특별자치도,서귀포시,기당미술관,202302,0.0,13051.0
29,제주특별자치도,서귀포시,기당미술관,202303,0.0,13051.0
29,제주특별자치도,서귀포시,기당미술관,202304,0.0,13051.0
29,제주특별자치도,서귀포시,기당미술관,202305,0.0,13051.0
29,제주특별자치도,서귀포시,기당미술관,202306,0.0,13051.0
29,제주특별자치도,서귀포시,기당미술관,202307,0.0,13051.0
29,제주특별자치도,서귀포시,기당미술관,202308,0.0,13051.0
